id,img,label,text,set
52164,img/52164.png,0,ocean brought to shore this shoe from a refugee,train
05869,img/05869.png,0,"my wife asked me where i'd like to be buried apparently, ""balls deep in your sister"" wasn't the answer she was expecting",train
67504,img/67504.png,0,that moment you realize if you turn your head you're a dead man,train
81529,img/81529.png,0,happy pride month let's go beat up lesbians,train
63492,img/63492.png,0,making america white again,train
56417,img/56417.png,1,fuck christians... fuck the bible... and fuck jesus christ,train
19302,img/19302.png,0,best thing about twenty four year olds twenty of them,train
96874,img/96874.png,1,"makes offensive heidi crowter meme looks ""down"" in shame",train
62791,img/62791.png,0,that's black people for ya what did you expect,train
56473,img/56473.png,0,knows about you. your family your children everything,train
24319,img/24319.png,0,why is this guy the only one convicted?,train
47601,img/47601.png,1,the difference between moderate muslim and radical muslim follow my allah or i kill you! radical muslim follow my allah or he kill you moderate muslim,train
75132,img/75132.png,0,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused",train
01382,img/01382.png,0,my body my choice,train
46578,img/46578.png,0,it's a beautiful day i think ill skip my meds and stir shit up a bit,train
79024,img/79024.png,1,good morning gamers let's go kill some trannies,train
16502,img/16502.png,0,admins be like this my group,train
41387,img/41387.png,0,the only time you'll see a muslim hugging a pig,train
54917,img/54917.png,0,"out of the whole year, we only need women for about 365 days",train
80943,img/80943.png,0,did my post offend you? tell me which one so i can post ten more just like it you sensitive little bitch,train
14096,img/14096.png,0,is it just me or do idiots multiply quicker than normal people?,train
83219,img/83219.png,1,"normal people: ""black squirrel"" me: ""squigga""",train
93081,img/93081.png,0,"muller report, russia, democrats",train
43691,img/43691.png,0,when he asks you to get on top & ride his meat but doesn't know you're gonna jam it in your butthole & take his soul,train
19586,img/19586.png,0,conjoined twins abby and brittany,train
27604,img/27604.png,1,girls are like jelly beans they're all good. except the black ones,train
43109,img/43109.png,1,whites and dogs they smell just alike,train
95714,img/95714.png,1,i hate cupcakes and women,train
52914,img/52914.png,0,3 years ago american class american trash,train
59041,img/59041.png,0,when you don't need a squad bc you are the squad,train
69402,img/69402.png,1,"socialists want to disarm us and make us use trains no thanks, i've seen where that leads, i'll keep my car",train
65201,img/65201.png,0,well split my dick and call me caitlyn,train
21948,img/21948.png,0,this guy grabs your girl's ass in the bar what do you do?,train
35604,img/35604.png,0,if you got your phone wet try leaving it in dry rice overnight. it will attract the water from the phone and fix your electronic for you,train
50386,img/50386.png,0,"i realized i have a road rage problem when my kid started yelling: ""pick a lane asshole!"" while in my grocery cart",train
13962,img/13962.png,1,dishwasher is broken? slap her a few times,train
71846,img/71846.png,1,fuck the jews the only religious extremists you can't make fun of because they print all the money slaves worship,train
82946,img/82946.png,1,i love you darling stupid i am here,train
91537,img/91537.png,1,gay people: sex is so care-free. we cant get pregnant! aids:,train
20356,img/20356.png,0,when each letter is a mental disorder,train
93502,img/93502.png,1,"snuffy and big bird discuss the most efficient way to rape the drugged man. hush, child",train
61420,img/61420.png,1,keeping your dishwasher clean  will make it last longer,train
21453,img/21453.png,1,gays on their way home after pride week,train
61578,img/61578.png,0,still smiles even when they are scared,train
56910,img/56910.png,1,the third person in your tag list owes you a nigger,train
82501,img/82501.png,0,now is the winter of our discontent day made glorious summer by this hump,train
13675,img/13675.png,1,the fresh prince,train
12604,img/12604.png,0,when your sheep wins first place at the fair,train
73681,img/73681.png,0,i like a good shower don't jew?,train
97438,img/97438.png,0,buchenwald concentration camp bones of anti-nazi german women still are in the brick ovens on the crematorium,train
38419,img/38419.png,1,when i grow up. lol nevermind,train
56987,img/56987.png,0,"stupid people, she was elected to help not to demise",train
83497,img/83497.png,0,different types of radicalization,train
97402,img/97402.png,1,when you pour a bowl of coco puffs and realize you're outta milk,train
72305,img/72305.png,0,"when you really love someone, age, distance, height weight, well it's just a damn number",train
95087,img/95087.png,1,good things small packages,train
84531,img/84531.png,1,"the face they make when you've left the ""plantation"" and you no longer think like them",train
41209,img/41209.png,0,don't ever let a man do this to you,train
27134,img/27134.png,1,because of trump walmart is selling american made appliances again,train
61580,img/61580.png,1,fuckin' slaves,train
92670,img/92670.png,0,"scared you today, didn't i?",train
71389,img/71389.png,0,that's a liberal all they do is cry,train
97635,img/97635.png,1,didnt stand during the national anthem... no one said a word... # whiteprivilege,train
80179,img/80179.png,0,dishwasher for sale missing parts,train
13802,img/13802.png,1,time to make money the old fashioned way by killing christians,train
72591,img/72591.png,0,people of religion reading the book,train
89761,img/89761.png,1,a short history of u.s. presidents,train
74385,img/74385.png,0,what women do vs what people think they do,train
23794,img/23794.png,1,they say there's safety in numbers tell that to 6 million jews,train
52867,img/52867.png,1,"happy national women's day just remember, if it has an apple, it has a banana",train
90625,img/90625.png,1,found a picture of your mother's womb,train
90127,img/90127.png,0,2015 ford promotion free aaa membership,train
17450,img/17450.png,1,feel that? it used to belong to bruce jenner!,train
06237,img/06237.png,0,"when leadership says it's not mandatory but it's ""highly encouraged""!!!",train
50473,img/50473.png,0,"if you think the crakkka of today is different from the crakka 500 years ago, you're a damn fool",train
49156,img/49156.png,0,when you insult an edgy kid,train
09531,img/09531.png,0,we should put a stop to capital punishment,train
76253,img/76253.png,1,"for the last time, we are not trump supporters!!! he says ""relocate mexicans"" we are saying ""exterminate mexicans""",train
28391,img/28391.png,1,you'll see both of the pics similar close your eyes 50,train
68947,img/68947.png,0,fuck the enemy so hard their eyebrows bleed,train
35628,img/35628.png,0,breaking news the people don't believe our bullshit anymore,train
83914,img/83914.png,1,obama voters,train
84921,img/84921.png,0,him: the dishwasher is acting weird her: thats the oven him: oh..,train
46527,img/46527.png,0,one does not simply scroll past adult humor memes,train
70612,img/70612.png,1,share the meme instead of tagging your friends you fucking niggers,train
36542,img/36542.png,1,911 three white kids in the park planning the next school shooting two can play that game,train
97465,img/97465.png,0,how to pick up jewish chicks,train
23178,img/23178.png,0,it says right here we can bang goats,train
13402,img/13402.png,0,happy birthday let's snort some cake!,train
30586,img/30586.png,0,just can't get rid of the stain. this is why i hate beets,train
43721,img/43721.png,0,i haven't seen liberals this angry since yesterday,train
26370,img/26370.png,0,if being a racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbaric cult then i'm a racist,train
70264,img/70264.png,1,great at making martinis terrible at stealing tambourines,train
80735,img/80735.png,0,if there's no one to hold your hand put your hands in your pocket and continue,train
90267,img/90267.png,0,i've been driving this baby for years the mileage isn't great but still gets the job done,train
63029,img/63029.png,0,someone collect this white trash,train
36982,img/36982.png,1,if two gay black men get married and adopt a baby which father is supposed to abandon the family,train
09374,img/09374.png,1,the war on drugs is ridiculous  that's just more money we could be using to bomb the fuck out of those muslims!,train
10453,img/10453.png,1,all men are pigs women are equal to men,train
28173,img/28173.png,1,"ah, i think may have found the problem you appear to be a f*male",train
67481,img/67481.png,1,"keep yelling, motherfuckers allah be with you shortly",train
92016,img/92016.png,1,get ready for your future white folks.. nuclear fire & eternal slavery!,train
